2020-10-02 12:24:45.634172161 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634273462 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634381563 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634491727 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634605694 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634728088 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634858633 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.634960307 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.63508513 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635200916 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635319973 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635432189 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635550458 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635662362 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.635775799 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.63588396 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636004604 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636124104 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636261656 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636374186 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636491311 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636596407 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.636717799 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.63714818 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637270773 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637377826 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637491486 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637599469 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637723108 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637826765 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.637996787 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.638108027 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.638228656 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.638339579 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.638451922 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.638557631 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.641284176 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.641460011 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.641573202 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64171714 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.641884329 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642238527 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642368643 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64251429 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642620716 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642726936 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642824852 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.642936972 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643036515 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643148586 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643250123 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643356586 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643459698 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643567273 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643667521 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643775643 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643876165 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.643994239 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644088933 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644196448 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644321002 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644437489 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644529671 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644641111 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644729001 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.644855156 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64495684 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645061156 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645156039 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645260177 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645359323 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645470496 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645569679 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645669411 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.645765017 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64587405 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64598027 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646088887 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646184378 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646282621 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646384693 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646489662 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646590043 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646697359 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646800431 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.646913129 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647016225 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647122724 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647236208 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647340299 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647444199 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647558662 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647661058 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.647902645 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648021817 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.64814241 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648245634 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648356823 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648460201 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648564364 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648666921 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648772341 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.648874265 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649025315 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649130215 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649237333 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649339782 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649445206 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.649549045 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654032114 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.65415696 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654290377 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654390888 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654491325 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654587947 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654698967 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654795565 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654893021 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.654988547 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.655092609 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.6551913 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.65530676 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.655409764 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.655759373 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.655877586 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656013019 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656113936 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656238464 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656346909 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656447207 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656554655 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656671659 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656770977 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.656885644 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.657026887 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.657749007 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.657897015 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658022778 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658143627 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658242527 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658345532 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658453226 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658578592 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658684638 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658787337 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.65888781 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.658991708 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659092438 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659197554 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659356507 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659461337 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659629168 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659762433 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659862653 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.659965257 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.660400814 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.660510626 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.660649321 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.660751085 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.661310884 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.66146105 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.661585853 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.661722221 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662015316 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662134858 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662268184 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662381607 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662496443 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662596002 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662687691 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662777612 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.66286264 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.662950092 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663036241 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663124451 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.66320918 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663296792 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663381506 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663469172 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663553165 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663640895 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663725425 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663812825 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663897283 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.663985275 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664071006 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664158665 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664243403 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664331476 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664422446 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664507643 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664592067 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664679346 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664763711 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.664851151 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.66495117 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665041282 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665126645 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665214254 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665302556 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665395888 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665481722 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665570105 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665704173 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665879005 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.665973179 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666067282 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666163983 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666261452 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666356874 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666451528 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666545233 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666636255 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666727444 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666817875 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666909436 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.666999842 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667091691 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667205318 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667307085 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667403484 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667781462 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667873706 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.667960853 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668048943 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668136793 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668223308 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668311269 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668415725 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.66850528 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668592562 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668679159 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668765284 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.668851724 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669334326 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669453911 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669545202 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669659476 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669758178 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669861069 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.669964938 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670055922 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670178347 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67028263 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670382371 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670481159 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670575527 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670673272 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670767214 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.670865261 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67095958 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671059099 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671154753 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671252718 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671346823 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671449986 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671547103 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671646886 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671739754 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671835391 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.671927912 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67202524 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672124222 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67221907 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.6723129 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672407262 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672499127 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672593115 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672683713 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672777479 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672868255 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.672973243 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673065649 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673188355 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673289857 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673382229 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673472281 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673567321 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673657771 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673752773 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673843509 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.673938441 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674029392 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674124513 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674215408 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674329642 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674425444 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674528195 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67462435 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674717749 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674831335 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.674986006 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675097126 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675217977 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675359198 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675477471 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675578784 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675681788 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675781973 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675882418 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.675983643 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676085432 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676209864 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676313168 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676415538 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676529046 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676640748 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676743111 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.676844543 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67696429 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677068022 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677171691 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677273277 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677377749 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677480678 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677593512 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67769527 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677797842 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.677897679 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67803648 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.678168858 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.678263937 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.678356455 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.678449799 +0200 CEST,0.000000,0.000000
2020-10-02 12:24:45.67854086 +0200 CEST,0.000000,0.000000
